HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ours,Answer.test1,Approve,Reject
37MQ8Z1JRKP59OJZ8NVCSY9XTS32YV,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3MH9DQ75735HUT5VN3OEF1S8Z21UGE,APF4DODEF8HBC,Submitted,Sat Nov 14 22:36:26 PST 2020,Sat Nov 14 22:40:14 PST 2020,Tue Nov 17 22:40:14 PST 2020,,,,228,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/4600.png?raw=true,5,,
37MQ8Z1JRKP59OJZ8NVCSY9XTS32YV,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3NAPMVF0Z38PHOLSBGAE35KNH8Z271,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:36:25 PST 2020,Sat Nov 14 22:36:31 PST 2020,Tue Nov 17 22:36:31 PST 2020,,,,6,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/4600.png?raw=true,1,,
374UMBUHOBIMQKC7VAXJWUQ4QHXTC5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3QEMNNSB24SCKYJ885UVZOBREZOD7L,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:39:11 PST 2020,Sat Nov 14 22:47:29 PST 2020,Tue Nov 17 22:47:29 PST 2020,,,,498,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/46000.png?raw=true,4,,
374UMBUHOBIMQKC7VAXJWUQ4QHXTC5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3SUWZRL0M56Y84J3LQ0NZSTGJ056E8,APF4DODEF8HBC,Submitted,Sat Nov 14 22:41:57 PST 2020,Sat Nov 14 22:43:08 PST 2020,Tue Nov 17 22:43:08 PST 2020,,,,71,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/46000.png?raw=true,4,,
374UMBUHOBIMQKC7VAXJWUQ4QHXTC5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3TY7ZAOG5MD6GTPYFNV9OMWUQUG0KM,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:47:51 PST 2020,Sat Nov 14 22:51:23 PST 2020,Tue Nov 17 22:51:23 PST 2020,,,,212,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/46000.png?raw=true,4,,
3P7QK0GJ4ZE5EET449XV65IZZM72ZM,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3B4YI393VGP45LMITYNVPETN2GASSG,A3DTPGXKABAFEJ,Submitted,Sat Nov 14 22:38:37 PST 2020,Sat Nov 14 22:39:05 PST 2020,Tue Nov 17 22:39:05 PST 2020,,,,28,100% (3/3),100% (3/3),100% (3/3),https://github.com/jiangolder/results/blob/master/ho3d/46100.png?raw=true,5,,
3P7QK0GJ4ZE5EET449XV65IZZM72ZM,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3JBT3HLQFFV4T5S4W9D9Q2LF2B3ZPC,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:37:40 PST 2020,Sat Nov 14 22:40:44 PST 2020,Tue Nov 17 22:40:44 PST 2020,,,,184,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/46100.png?raw=true,4,,
3P7QK0GJ4ZE5EET449XV65IZZM72ZM,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3XM0HYN6NRS6IA180MZW5SKXE5VEPM,APF4DODEF8HBC,Submitted,Sat Nov 14 22:42:38 PST 2020,Sat Nov 14 22:44:09 PST 2020,Tue Nov 17 22:44:09 PST 2020,,,,91,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/46100.png?raw=true,4,,
3WPCIUYH2G1WVCILV6SUG08MBH9TD5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3FTOP5WARMHB59JGX2VXN7WHB5G0JN,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:47:50 PST 2020,Sat Nov 14 22:51:53 PST 2020,Tue Nov 17 22:51:53 PST 2020,,,,243,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/46200.png?raw=true,4,,
3WPCIUYH2G1WVCILV6SUG08MBH9TD5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3PZDLQMM00EVT5GO2XIPJRC1IJQC24,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:42:36 PST 2020,Sat Nov 14 22:42:44 PST 2020,Tue Nov 17 22:42:44 PST 2020,,,,8,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/46200.png?raw=true,4,,
3WPCIUYH2G1WVCILV6SUG08MBH9TD5,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3TYCR1GOTJCE2KD64HK29LCVX13ZLF,APF4DODEF8HBC,Submitted,Sat Nov 14 22:44:52 PST 2020,Sat Nov 14 22:46:29 PST 2020,Tue Nov 17 22:46:29 PST 2020,,,,97,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/46200.png?raw=true,4,,
3OYHVNTV6ZROWQJNR6SIQ3XPWIPOKR,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,317HQ483IELIVURHGQCVMIDU6J1IN3,APF4DODEF8HBC,Submitted,Sat Nov 14 22:41:23 PST 2020,Sat Nov 14 22:42:48 PST 2020,Tue Nov 17 22:42:48 PST 2020,,,,85,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/46600.png?raw=true,4,,
3OYHVNTV6ZROWQJNR6SIQ3XPWIPOKR,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3P529IW9K5E8X3M635QV6TWDLW9FL7,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:39:41 PST 2020,Sat Nov 14 22:39:47 PST 2020,Tue Nov 17 22:39:47 PST 2020,,,,6,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/46600.png?raw=true,3,,
3OYHVNTV6ZROWQJNR6SIQ3XPWIPOKR,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3R8YZBNQ9OB697NDDR0FZNIQXEE7QL,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:48:09 PST 2020,Sat Nov 14 22:51:39 PST 2020,Tue Nov 17 22:51:39 PST 2020,,,,210,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/46600.png?raw=true,4,,
3OLZC0DJ9P8SGF2WSFTK8FCK07XVIP,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,32M8BPYGA0FCL2AVTMZ0WY4X57FIGV,APF4DODEF8HBC,Submitted,Sat Nov 14 22:40:56 PST 2020,Sat Nov 14 22:42:15 PST 2020,Tue Nov 17 22:42:15 PST 2020,,,,79,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/46700.png?raw=true,5,,
3OLZC0DJ9P8SGF2WSFTK8FCK07XVIP,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,32XVDSJFP6Q82RSFFMC3MNHDCXUM2W,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:43:15 PST 2020,Sat Nov 14 22:43:20 PST 2020,Tue Nov 17 22:43:20 PST 2020,,,,5,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/46700.png?raw=true,5,,
3OLZC0DJ9P8SGF2WSFTK8FCK07XVIP,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,37XITHEIS32CXPX9HNXQKZK9UB6RCY,A1Z8TF04ZG3VRE,Submitted,Sat Nov 14 22:43:07 PST 2020,Sat Nov 14 22:43:32 PST 2020,Tue Nov 17 22:43:32 PST 2020,,,,25,100% (6/6),100% (6/6),100% (5/5),https://github.com/jiangolder/results/blob/master/ho3d/46700.png?raw=true,3,,
3ZVPAMTJXTWMRHFKT7O7M6A10OSRG0,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3B1NLC6UG6P42OXZ6HPK5V59RL9PGD,APF4DODEF8HBC,Submitted,Sat Nov 14 22:36:22 PST 2020,Sat Nov 14 22:40:00 PST 2020,Tue Nov 17 22:40:00 PST 2020,,,,218,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/46900.png?raw=true,5,,
3ZVPAMTJXTWMRHFKT7O7M6A10OSRG0,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3P59JYT76SDCFMIZOJDF81C565R2TE,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:47:54 PST 2020,Sat Nov 14 22:51:32 PST 2020,Tue Nov 17 22:51:32 PST 2020,,,,218,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/46900.png?raw=true,4,,
3ZVPAMTJXTWMRHFKT7O7M6A10OSRG0,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:17 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:17 PST 2020,,,3W8CV64QJ9SXAXC39YB545HV1H5H9A,A2BJNBEPRI0VGJ,Submitted,Sat Nov 14 22:43:24 PST 2020,Sat Nov 14 22:44:10 PST 2020,Tue Nov 17 22:44:10 PST 2020,,,,46,0% (0/0),0% (0/0),0% (0/0),https://github.com/jiangolder/results/blob/master/ho3d/46900.png?raw=true,4,,
3LN50BUKQ14H1WD6R6HYU3FUVNQLP8,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3I7DHKZYGUTUVEJLBIAOP40GZ695F9,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:39:31 PST 2020,Sat Nov 14 22:39:37 PST 2020,Tue Nov 17 22:39:37 PST 2020,,,,6,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/4700.png?raw=true,3,,
3LN50BUKQ14H1WD6R6HYU3FUVNQLP8,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3XIQGXAUMJ1QI4OPZ5V7TVEJUHZX76,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:37:36 PST 2020,Sat Nov 14 22:40:30 PST 2020,Tue Nov 17 22:40:30 PST 2020,,,,174,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/4700.png?raw=true,4,,
3LN50BUKQ14H1WD6R6HYU3FUVNQLP8,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3ZQIG0FLQL9D4UKV7Y21XQGF7X0WV4,A1GMYDH5MKN105,Submitted,Sat Nov 14 22:37:04 PST 2020,Sat Nov 14 22:42:23 PST 2020,Tue Nov 17 22:42:23 PST 2020,,,,319,100% (32/32),100% (32/32),100% (29/29),https://github.com/jiangolder/results/blob/master/ho3d/4700.png?raw=true,4,,
37MQ8Z1JRKP59OJZ8NVCSY9XTS2Y2Q,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,323Q6SJS8P96B73GCKBXE1364F0HF2,APF4DODEF8HBC,Submitted,Sat Nov 14 22:43:45 PST 2020,Sat Nov 14 22:45:03 PST 2020,Tue Nov 17 22:45:03 PST 2020,,,,78,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/47100.png?raw=true,4,,
37MQ8Z1JRKP59OJZ8NVCSY9XTS2Y2Q,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3PJUZCGDJD94HMBA6UHZRSOWYYF98N,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:42:00 PST 2020,Sat Nov 14 22:42:04 PST 2020,Tue Nov 17 22:42:04 PST 2020,,,,4,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/47100.png?raw=true,5,,
37MQ8Z1JRKP59OJZ8NVCSY9XTS2Y2Q,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3TDXMTX3CINAO9LPH9QEK7R8BTC6IH,ANQ63GS9RL389,Submitted,Sat Nov 14 22:42:19 PST 2020,Sat Nov 14 22:43:34 PST 2020,Tue Nov 17 22:43:34 PST 2020,,,,75,0% (0/0),0% (0/0),0% (0/0),https://github.com/jiangolder/results/blob/master/ho3d/47100.png?raw=true,4,,
3R15W654WJM218ELRJWNU8540JCLQZ,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,33TIN5LC0B3JWS2SJYFTQ5CYRDHY9P,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:39:58 PST 2020,Sat Nov 14 22:40:02 PST 2020,Tue Nov 17 22:40:02 PST 2020,,,,4,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/47300.png?raw=true,3,,
3R15W654WJM218ELRJWNU8540JCLQZ,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3K3R2QNK8IW2FJIN9XI4NK6LVP79U3,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:37:15 PST 2020,Sat Nov 14 22:39:09 PST 2020,Tue Nov 17 22:39:09 PST 2020,,,,114,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/47300.png?raw=true,4,,
3R15W654WJM218ELRJWNU8540JCLQZ,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3M23Y66PO90ZINOLMLKSO9XVKRE6S9,A7MD4G0NZCWTK,Submitted,Sat Nov 14 22:42:45 PST 2020,Sat Nov 14 22:42:57 PST 2020,Tue Nov 17 22:42:57 PST 2020,,,,12,100% (4/4),100% (4/4),100% (4/4),https://github.com/jiangolder/results/blob/master/ho3d/47300.png?raw=true,3,,
3EFNPKWBNYHXXBJX4FY8JGK5NTO306,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,39ASUFLU640BRJ3ZMD9DZ560G44EXA,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:43:05 PST 2020,Sat Nov 14 22:43:16 PST 2020,Tue Nov 17 22:43:16 PST 2020,,,,11,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/47500.png?raw=true,4,,
3EFNPKWBNYHXXBJX4FY8JGK5NTO306,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3D8YOU6S9LDFX0GPBQFS3AFJ5OZ6UP,A1T4EW5OY521RU,Submitted,Sat Nov 14 22:43:01 PST 2020,Sat Nov 14 22:43:23 PST 2020,Tue Nov 17 22:43:23 PST 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),https://github.com/jiangolder/results/blob/master/ho3d/47500.png?raw=true,4,,
3EFNPKWBNYHXXBJX4FY8JGK5NTO306,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3IAEQB9FMLDRADK9GD27R4A87QXDWN,APF4DODEF8HBC,Submitted,Sat Nov 14 22:40:55 PST 2020,Sat Nov 14 22:42:12 PST 2020,Tue Nov 17 22:42:12 PST 2020,,,,77,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/47500.png?raw=true,5,,
3DWNFENNF9OPHD3NQ1DXBQR702PJ4D,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,39KFRKBFIUOM3F6YLNYBNV7NMC4OYU,A3KU8DC7HJOGCM,Submitted,Sat Nov 14 22:43:10 PST 2020,Sat Nov 14 22:43:56 PST 2020,Tue Nov 17 22:43:56 PST 2020,,,,46,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/47700.png?raw=true,4,,
3DWNFENNF9OPHD3NQ1DXBQR702PJ4D,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3B837J3LDVPS46M5E9NQZ4ORGERRSR,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:36:16 PST 2020,Sat Nov 14 22:36:51 PST 2020,Tue Nov 17 22:36:51 PST 2020,,,,35,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/47700.png?raw=true,4,,
3DWNFENNF9OPHD3NQ1DXBQR702PJ4D,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3IRIK4HM3HDJB6ZPPZUS94TDYOSC6L,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:42:50 PST 2020,Sat Nov 14 22:42:54 PST 2020,Tue Nov 17 22:42:54 PST 2020,,,,4,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/47700.png?raw=true,4,,
35O6H0UNMY97DW7N46W7GIXL0YKJ5I,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3RSDURM96HF0ROT9R9VFIJD9IAXYEZ,A18WFPSLFV4FKY,Submitted,Sat Nov 14 22:40:25 PST 2020,Sat Nov 14 22:47:35 PST 2020,Tue Nov 17 22:47:35 PST 2020,,,,430,100% (16/16),100% (16/16),100% (15/15),https://github.com/jiangolder/results/blob/master/ho3d/4900.png?raw=true,4,,
35O6H0UNMY97DW7N46W7GIXL0YKJ5I,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3RXCAC0YIYIJWWYIK0N9J9AJ2BAG8L,APF4DODEF8HBC,Submitted,Sat Nov 14 22:41:15 PST 2020,Sat Nov 14 22:42:42 PST 2020,Tue Nov 17 22:42:42 PST 2020,,,,87,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/4900.png?raw=true,4,,
35O6H0UNMY97DW7N46W7GIXL0YKJ5I,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,3WYP994K1EKWE90ULRCH6VLW1CA6YN,A345TDMHP3DQ3G,Submitted,Sat Nov 14 22:36:31 PST 2020,Sat Nov 14 22:36:41 PST 2020,Tue Nov 17 22:36:41 PST 2020,,,,10,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/ho3d/4900.png?raw=true,1,,
3IZPORCT2L20RDAVDD6P76M2FO5RHZ,3831ZVZNKKPHYCA5KY2RAL41IM5Y5I,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.01 ,Sat Nov 14 22:35:18 PST 2020,3,BatchId:4251306;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 22:35:18 PST 2020,,,35LDD5557HX3J7W54SI7MJ37TXGKMG,APF4DODEF8HBC,Submitted,Sat Nov 14 22:45:03 PST 2020,Sat Nov 14 22:46:32 PST 2020,Tue Nov 17 22:46:32 PST 2020,,,,89,100% (55/55),100% (55/55),100% (54/54),https://github.com/jiangolder/results/blob/master/ho3d/49600.png?raw=true,5,,
