HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ours,Answer.test1,Approve,Reject
3SD15I2WE8NSBM5C64EPSHUW0W8365,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3TPWUS5F8GUH5LEVGH7W7YSQMP9CW8,A1WF1X8PQQJ2OQ,Approved,Sat Nov 14 19:06:40 PST 2020,Sat Nov 14 19:06:57 PST 2020,Tue Nov 17 19:06:57 PST 2020,Sat Nov 14 19:49:19 PST 2020,,,17,100% (25/25),100% (25/25),100% (25/25),https://github.com/jiangolder/results/blob/master/obman/151.png?raw=true,4,,
3SD15I2WE8NSBM5C64EPSHUW0W8365,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3TXD01ZLDBA1IDCBS2MD6CV59WH4UO,A2ZPO9BRC2YQY0,Approved,Sat Nov 14 19:05:36 PST 2020,Sat Nov 14 19:11:26 PST 2020,Tue Nov 17 19:11:26 PST 2020,Sat Nov 14 19:49:20 PST 2020,,,350,100% (23/23),100% (23/23),100% (23/23),https://github.com/jiangolder/results/blob/master/obman/151.png?raw=true,5,,
3KVQ0UJWQ3ETJG7MB5FM58RT2US5WY,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,32ZKVD547MG14IK1SX0ZRHBB6BEB3T,AH9AN2JA1T74P,Approved,Sat Nov 14 19:06:46 PST 2020,Sat Nov 14 19:06:56 PST 2020,Tue Nov 17 19:06:56 PST 2020,Sat Nov 14 19:49:20 PST 2020,,,10,100% (26/26),100% (26/26),100% (20/20),https://github.com/jiangolder/results/blob/master/obman/155.png?raw=true,2,,
3KVQ0UJWQ3ETJG7MB5FM58RT2US5WY,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3EQHHY4HQZL09EFGM2G67P0S0KX5GU,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:06:28 PST 2020,Sat Nov 14 19:06:32 PST 2020,Tue Nov 17 19:06:32 PST 2020,Sat Nov 14 19:49:20 PST 2020,,,4,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/155.png?raw=true,4,,
3KVQ0UJWQ3ETJG7MB5FM58RT2US5WY,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3O6CYIULEKUDRFVV28SW14EWTPFWU1,AO7D2ISPG86RL,Approved,Sat Nov 14 19:05:45 PST 2020,Sat Nov 14 19:06:04 PST 2020,Tue Nov 17 19:06:04 PST 2020,Sat Nov 14 19:49:20 PST 2020,,,19,100% (4/4),100% (4/4),100% (4/4),https://github.com/jiangolder/results/blob/master/obman/155.png?raw=true,2,,
3E24UO25R5JHXBYYP2YHGKS7VN3O6K,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,32SCWG5HIOX25V8TU4GYT4SKX6VP6Y,A1S8KMGKJACGVO,Approved,Sat Nov 14 19:06:41 PST 2020,Sat Nov 14 19:06:51 PST 2020,Tue Nov 17 19:06:51 PST 2020,Sat Nov 14 19:49:20 PST 2020,,,10,100% (11/11),100% (11/11),100% (11/11),https://github.com/jiangolder/results/blob/master/obman/159.png?raw=true,2,,
3E24UO25R5JHXBYYP2YHGKS7VN3O6K,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3LEP4MGT3NTZMAMYLM6B4QXNXO3DBT,A2KYIJW5XVNUHE,Approved,Sat Nov 14 19:07:58 PST 2020,Sat Nov 14 19:08:09 PST 2020,Tue Nov 17 19:08:09 PST 2020,Sat Nov 14 19:49:20 PST 2020,,,11,100% (8/8),100% (8/8),100% (8/8),https://github.com/jiangolder/results/blob/master/obman/159.png?raw=true,3,,
3E24UO25R5JHXBYYP2YHGKS7VN3O6K,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3PWWM24LHZRTH2QBLL2KH5GISRT82G,A2BXNH0WMOXAIU,Approved,Sat Nov 14 19:06:11 PST 2020,Sat Nov 14 19:06:27 PST 2020,Tue Nov 17 19:06:27 PST 2020,Sat Nov 14 19:49:20 PST 2020,,,16,100% (15/15),100% (15/15),100% (15/15),https://github.com/jiangolder/results/blob/master/obman/159.png?raw=true,1,,
35U0MRQMVP02C1DZQA6PSC86CGUVOI,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3QJOXOW4XQK0X74V8674OOQ29Z8MEK,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:06:41 PST 2020,Sat Nov 14 19:26:13 PST 2020,Tue Nov 17 19:26:13 PST 2020,Sat Nov 14 19:49:21 PST 2020,,,1172,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/16.png?raw=true,4,,
35U0MRQMVP02C1DZQA6PSC86CGUVOI,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3SLE99ER0U62PBRUD4V8VIGQL6CZBD,ABLC1ZB6E7IRR,Approved,Sat Nov 14 19:04:57 PST 2020,Sat Nov 14 19:05:26 PST 2020,Tue Nov 17 19:05:26 PST 2020,Sat Nov 14 19:49:21 PST 2020,,,29,100% (12/12),100% (12/12),100% (12/12),https://github.com/jiangolder/results/blob/master/obman/16.png?raw=true,4,,
35U0MRQMVP02C1DZQA6PSC86CGUVOI,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:35 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:35 PST 2020,,,3VZLGYJEYS392EUVI0NQKF7I490ZXM,AOVWFZPOQ1J57,Approved,Sat Nov 14 19:06:06 PST 2020,Sat Nov 14 19:11:49 PST 2020,Tue Nov 17 19:11:49 PST 2020,Sat Nov 14 19:49:21 PST 2020,,,343,100% (33/33),100% (33/33),100% (33/33),https://github.com/jiangolder/results/blob/master/obman/16.png?raw=true,4,,
386659BNURA1N85IHBKPVN58P9810A,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,33TIN5LC0B3JWS2SJYFTQ5CYRC69YN,A2ZPO9BRC2YQY0,Approved,Sat Nov 14 19:05:31 PST 2020,Sat Nov 14 19:10:56 PST 2020,Tue Nov 17 19:10:56 PST 2020,Sat Nov 14 19:49:21 PST 2020,,,325,100% (23/23),100% (23/23),100% (23/23),https://github.com/jiangolder/results/blob/master/obman/161.png?raw=true,5,,
386659BNURA1N85IHBKPVN58P9810A,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,351SEKWQS7AV51QVCBWKI68H9N7MDR,A1HDYTLK36Y0G5,Approved,Sat Nov 14 19:06:41 PST 2020,Sat Nov 14 19:06:56 PST 2020,Tue Nov 17 19:06:56 PST 2020,Sat Nov 14 19:49:21 PST 2020,,,15,100% (19/19),100% (19/19),100% (14/14),https://github.com/jiangolder/results/blob/master/obman/161.png?raw=true,5,,
386659BNURA1N85IHBKPVN58P9810A,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3IAEQB9FMLDRADK9GD27R4A87PKWDR,A1WF1X8PQQJ2OQ,Approved,Sat Nov 14 19:04:39 PST 2020,Sat Nov 14 19:05:01 PST 2020,Tue Nov 17 19:05:01 PST 2020,Sat Nov 14 19:49:21 PST 2020,,,22,100% (25/25),100% (25/25),100% (25/25),https://github.com/jiangolder/results/blob/master/obman/161.png?raw=true,5,,
3QD8LUVX53R88GCCLAB87R50BWY5XR,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3FTF2T8WLYBF7N7S4XX558RIG469WO,A17QLTKXOMAPP,Approved,Sat Nov 14 19:05:20 PST 2020,Sat Nov 14 19:05:32 PST 2020,Tue Nov 17 19:05:32 PST 2020,Sat Nov 14 19:49:22 PST 2020,,,12,100% (14/14),100% (14/14),100% (14/14),https://github.com/jiangolder/results/blob/master/obman/164.png?raw=true,5,,
3QD8LUVX53R88GCCLAB87R50BWY5XR,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3R9WASFE269S2S3AI6H4E87B044ZFV,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:05:07 PST 2020,Sat Nov 14 19:05:12 PST 2020,Tue Nov 17 19:05:12 PST 2020,Sat Nov 14 19:49:22 PST 2020,,,5,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/164.png?raw=true,4,,
3QD8LUVX53R88GCCLAB87R50BWY5XR,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3X65QVEQI7G1UR2WC30UYNBAOI5CLF,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:06:23 PST 2020,Sat Nov 14 19:07:46 PST 2020,Tue Nov 17 19:07:46 PST 2020,Sat Nov 14 19:49:22 PST 2020,,,83,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/164.png?raw=true,3,,
3X4Q1O9UCNF01BC38C39MYS3QYNO7J,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,38F71OA9G0PS3L4R3HRA66B2L0NMF2,A2D0AXWV0BXA7P,Approved,Sat Nov 14 19:06:43 PST 2020,Sat Nov 14 19:06:50 PST 2020,Tue Nov 17 19:06:50 PST 2020,Sat Nov 14 19:49:22 PST 2020,,,7,100% (10/10),100% (10/10),100% (10/10),https://github.com/jiangolder/results/blob/master/obman/165.png?raw=true,3,,
3X4Q1O9UCNF01BC38C39MYS3QYNO7J,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3J88R45B2NRFOASPVRPOTH54UAUXP0,A2KYIJW5XVNUHE,Approved,Sat Nov 14 19:07:57 PST 2020,Sat Nov 14 19:09:10 PST 2020,Tue Nov 17 19:09:10 PST 2020,Sat Nov 14 19:49:22 PST 2020,,,73,100% (8/8),100% (8/8),100% (8/8),https://github.com/jiangolder/results/blob/master/obman/165.png?raw=true,4,,
3X4Q1O9UCNF01BC38C39MYS3QYNO7J,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3Q5ZZ9ZEVV8LGZ9Y344IFCJUC1K85H,A2ZPO9BRC2YQY0,Approved,Sat Nov 14 19:06:23 PST 2020,Sat Nov 14 19:16:23 PST 2020,Tue Nov 17 19:16:23 PST 2020,Sat Nov 14 19:49:22 PST 2020,,,600,100% (23/23),100% (23/23),100% (23/23),https://github.com/jiangolder/results/blob/master/obman/165.png?raw=true,5,,
39O0SQZVKT03YO4J04KDGTX81L7R7V,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,30X31N5D6AJ05P0OCY144EZHG9SASP,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:06:30 PST 2020,Sat Nov 14 19:15:31 PST 2020,Tue Nov 17 19:15:31 PST 2020,Sat Nov 14 19:49:23 PST 2020,,,541,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/166.png?raw=true,4,,
39O0SQZVKT03YO4J04KDGTX81L7R7V,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3E4GGUZ1TFKDC3SCUAZN7AP9NRN2KT,AO7D2ISPG86RL,Approved,Sat Nov 14 19:06:48 PST 2020,Sat Nov 14 19:07:04 PST 2020,Tue Nov 17 19:07:04 PST 2020,Sat Nov 14 19:49:23 PST 2020,,,16,100% (4/4),100% (4/4),100% (4/4),https://github.com/jiangolder/results/blob/master/obman/166.png?raw=true,4,,
39O0SQZVKT03YO4J04KDGTX81L7R7V,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3FE7TXL1LPGZN6Q77FJK3W1IMXF2QL,A17QLTKXOMAPP,Approved,Sat Nov 14 19:06:57 PST 2020,Sat Nov 14 19:07:07 PST 2020,Tue Nov 17 19:07:07 PST 2020,Sat Nov 14 19:49:23 PST 2020,,,10,100% (14/14),100% (14/14),100% (14/14),https://github.com/jiangolder/results/blob/master/obman/166.png?raw=true,5,,
31JUPBOOSTXWV4EP5PFN8HK46DP8LA,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,37FMASSAYJKGUL2KD07MVND0PTBBIT,A2ZPO9BRC2YQY0,Approved,Sat Nov 14 19:04:54 PST 2020,Sat Nov 14 19:08:07 PST 2020,Tue Nov 17 19:08:07 PST 2020,Sat Nov 14 19:49:23 PST 2020,,,193,100% (23/23),100% (23/23),100% (23/23),https://github.com/jiangolder/results/blob/master/obman/168.png?raw=true,5,,
31JUPBOOSTXWV4EP5PFN8HK46DP8LA,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3OS46CRSLMSFAF5PGGPXZWH2JUW6V0,A12TSLY8GXWHB4,Approved,Sat Nov 14 19:04:39 PST 2020,Sat Nov 14 19:05:28 PST 2020,Tue Nov 17 19:05:28 PST 2020,Sat Nov 14 19:49:23 PST 2020,,,49,100% (10/10),100% (10/10),100% (10/10),https://github.com/jiangolder/results/blob/master/obman/168.png?raw=true,4,,
31JUPBOOSTXWV4EP5PFN8HK46DP8LA,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3UN61F00H3IRY4OU2DAI6TEZ2T7R5B,A1WF1X8PQQJ2OQ,Approved,Sat Nov 14 19:04:00 PST 2020,Sat Nov 14 19:04:21 PST 2020,Tue Nov 17 19:04:21 PST 2020,Sat Nov 14 19:49:23 PST 2020,,,21,100% (25/25),100% (25/25),100% (25/25),https://github.com/jiangolder/results/blob/master/obman/168.png?raw=true,4,,
3XJOUITW90KQKLMQ0SYEGZFLUWWTQ8,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3I2PTA7R30NU4MUXWLPO3SNC3X1KQP,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:07:43 PST 2020,Sat Nov 14 19:27:24 PST 2020,Tue Nov 17 19:27:24 PST 2020,Sat Nov 14 19:49:24 PST 2020,,,1181,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/17.png?raw=true,4,,
3XJOUITW90KQKLMQ0SYEGZFLUWWTQ8,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3RGU30DZTH188NQNM7IVL43UE74JM2,A1ZSEX7YKZVKVA,Approved,Sat Nov 14 19:06:24 PST 2020,Sat Nov 14 19:06:45 PST 2020,Tue Nov 17 19:06:45 PST 2020,Sat Nov 14 19:49:24 PST 2020,,,21,100% (2/2),100% (2/2),100% (2/2),https://github.com/jiangolder/results/blob/master/obman/17.png?raw=true,4,,
3XJOUITW90KQKLMQ0SYEGZFLUWWTQ8,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3SLE99ER0U62PBRUD4V8VIGQL6DBZQ,A17QLTKXOMAPP,Approved,Sat Nov 14 19:05:33 PST 2020,Sat Nov 14 19:05:43 PST 2020,Tue Nov 17 19:05:43 PST 2020,Sat Nov 14 19:49:24 PST 2020,,,10,100% (14/14),100% (14/14),100% (14/14),https://github.com/jiangolder/results/blob/master/obman/17.png?raw=true,5,,
3BA7SXOG2PJ7Y292A9CJUTT3C5DR8I,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3GD6L00D3ZQ1D6AJWICPH478KQ41MG,A1LGWK9G8F9P6T,Approved,Sat Nov 14 19:05:39 PST 2020,Sat Nov 14 19:05:45 PST 2020,Tue Nov 17 19:05:45 PST 2020,Sat Nov 14 19:49:24 PST 2020,,,6,100% (29/29),100% (29/29),100% (29/29),https://github.com/jiangolder/results/blob/master/obman/170.png?raw=true,4,,
3BA7SXOG2PJ7Y292A9CJUTT3C5DR8I,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3M0BCWMB82PYVGMP2HB1WEM8448WBK,A2BXNH0WMOXAIU,Approved,Sat Nov 14 19:04:36 PST 2020,Sat Nov 14 19:04:46 PST 2020,Tue Nov 17 19:04:46 PST 2020,Sat Nov 14 19:49:24 PST 2020,,,10,100% (15/15),100% (15/15),100% (15/15),https://github.com/jiangolder/results/blob/master/obman/170.png?raw=true,2,,
3BA7SXOG2PJ7Y292A9CJUTT3C5DR8I,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3U5JL4WY5R2TZH66X7X0QJU93EXX48,AH9AN2JA1T74P,Approved,Sat Nov 14 19:06:02 PST 2020,Sat Nov 14 19:06:12 PST 2020,Tue Nov 17 19:06:12 PST 2020,Sat Nov 14 19:49:24 PST 2020,,,10,100% (26/26),100% (26/26),100% (20/20),https://github.com/jiangolder/results/blob/master/obman/170.png?raw=true,2,,
38VTL6WC5G6X8L2MQ6XAQ5C9D2S5YX,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3OVHNO1VEDUV48PER0MEQ84QORPDZZ,A2D0AXWV0BXA7P,Approved,Sat Nov 14 19:05:02 PST 2020,Sat Nov 14 19:05:13 PST 2020,Tue Nov 17 19:05:13 PST 2020,Sat Nov 14 19:49:25 PST 2020,,,11,100% (10/10),100% (10/10),100% (10/10),https://github.com/jiangolder/results/blob/master/obman/175.png?raw=true,4,,
38VTL6WC5G6X8L2MQ6XAQ5C9D2S5YX,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3OWEPKL08G5L6AALXZ8YVTNLS2E7NJ,AH9AN2JA1T74P,Approved,Sat Nov 14 19:05:40 PST 2020,Sat Nov 14 19:05:48 PST 2020,Tue Nov 17 19:05:48 PST 2020,Sat Nov 14 19:49:25 PST 2020,,,8,100% (26/26),100% (26/26),100% (20/20),https://github.com/jiangolder/results/blob/master/obman/175.png?raw=true,5,,
38VTL6WC5G6X8L2MQ6XAQ5C9D2S5YX,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3SPJ033428W824F15A66FZQ1NHIJYS,AGFVHP2FB2GPU,Approved,Sat Nov 14 19:06:36 PST 2020,Sat Nov 14 19:06:50 PST 2020,Tue Nov 17 19:06:50 PST 2020,Sat Nov 14 19:49:25 PST 2020,,,14,100% (12/12),100% (12/12),100% (12/12),https://github.com/jiangolder/results/blob/master/obman/175.png?raw=true,1,,
3D42WVSDIEOPAIVBWIAJCH3M2W5YF8,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3NGI5ARFT0Y7Y97WOY4HY813PVFP10,AVMB0ULVRSMSK,Approved,Sat Nov 14 19:06:32 PST 2020,Sat Nov 14 19:16:04 PST 2020,Tue Nov 17 19:16:04 PST 2020,Sat Nov 14 19:49:25 PST 2020,,,572,100% (31/31),100% (31/31),100% (31/31),https://github.com/jiangolder/results/blob/master/obman/177.png?raw=true,4,,
3D42WVSDIEOPAIVBWIAJCH3M2W5YF8,3EXOM20K1U2NPYI4TB68XUBPEH35PW,Answer a survey about your opinions,Give us your opinion about these human grasp in the image,survey,$0.03 ,Sat Nov 14 19:02:36 PST 2020,3,BatchId:4251231;OriginalHitTemplateId:928390912;,1800,259200,Tue Nov 17 19:02:36 PST 2020,,,3TY7ZAOG5MD6GTPYFNV9OMWUQT3K0R,A1ZNIH7WV8N9FY,Approved,Sat Nov 14 19:06:38 PST 2020,Sat Nov 14 19:06:58 PST 2020,Tue Nov 17 19:06:58 PST 2020,Sat Nov 14 19:49:25 PST 2020,,,20,100% (1/1),100% (1/1),100% (1/1),https://github.com/jiangolder/results/blob/master/obman/177.png?raw=true,2,,
